"","SEQN","HOD010","HOD030","HOD040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","HOD140","HOD150","HOD160","HOD170","HOD180","HOD190","HOD210","HOD220","file_name","cycle","begin_year","end_year"
"9549",19514,1,NA,3,4,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9550",19515,2,NA,99,8,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9551",19516,2,NA,6,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9552",19517,4,3,99,5,1,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9553",19518,2,NA,1,7,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9554",19519,2,NA,6,8,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9555",19520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9556",19521,2,NA,3,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9557",19522,2,NA,3,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9558",19523,2,NA,99,7,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9559",19524,4,3,99,3,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9560",19525,2,NA,3,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9561",19526,2,NA,6,6,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9562",19527,2,NA,3,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9563",19528,2,NA,1,10,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9564",19529,2,NA,3,8,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9565",19530,4,3,99,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9566",19531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9567",19532,2,NA,99,5,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9568",19533,3,NA,6,10,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9569",19534,4,7,3,6,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9570",19535,2,NA,2,8,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9571",19536,2,NA,6,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9572",19537,2,NA,6,8,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9573",19538,2,NA,4,777,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9574",19539,2,NA,6,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9575",19540,3,NA,6,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9576",19541,3,NA,4,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9577",19542,2,NA,1,6,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9578",19543,2,NA,5,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9579",19544,2,NA,6,6,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9580",19545,2,NA,3,10,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9581",19546,1,NA,1,5,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9582",19547,2,NA,99,6,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9583",19548,2,NA,99,6,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9584",19549,2,NA,5,5,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9585",19550,3,NA,99,5,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9586",19551,4,3,3,5,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9587",19552,1,NA,1,4,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9588",19553,3,NA,5,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9589",19554,2,NA,3,9,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9590",19555,4,NA,1,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9591",19556,2,NA,3,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9592",19557,2,NA,2,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9593",19558,2,NA,2,5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9594",19559,2,NA,4,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9595",19560,2,NA,3,8,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9596",19561,3,NA,3,7,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9597",19562,4,1,99,5,1,2,1,2,1,1,2,NA,NA,2,NA,1,"HOQ_B","2001-2002",2001,2002
"9598",19563,2,NA,4,9,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9599",19564,1,NA,2,3,4,1,2,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9600",19565,2,NA,6,13,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9601",19566,2,NA,4,2,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9602",19567,1,NA,1,5,1,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9603",19568,4,7,99,4,1,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9604",19569,2,NA,3,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9605",19570,1,NA,2,5,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9606",19571,2,NA,2,8,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9607",19572,2,NA,3,7,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9608",19573,2,NA,99,4,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9609",19574,2,NA,99,6,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9610",19575,2,NA,5,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9611",19576,2,NA,99,7,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9612",19577,3,NA,3,8,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9613",19578,2,NA,1,9,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9614",19579,4,7,4,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9615",19580,2,NA,99,4,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9616",19581,2,NA,3,5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9617",19582,2,NA,99,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9618",19583,2,NA,5,9,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9619",19584,2,NA,6,4,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9620",19585,1,NA,3,6,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9621",19586,2,NA,99,5,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9622",19587,1,NA,1,5,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9623",19588,2,NA,1,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9624",19589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9625",19590,4,4,99,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9626",19591,4,6,2,4,2,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9627",19592,4,3,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9628",19593,4,6,99,4,3,2,1,2,2,NA,1,1,2,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9629",19594,4,6,1,5,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9630",19595,2,NA,4,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9631",19596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9632",19597,2,NA,1,12,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9633",19598,2,NA,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9634",19599,1,NA,1,7,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9635",19600,4,5,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9636",19601,2,NA,1,10,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9637",19602,2,NA,3,7,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9638",19603,4,99,99,5,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9639",19604,2,NA,99,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9640",19605,3,NA,99,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9641",19606,3,NA,99,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9642",19607,4,3,99,6,2,2,1,2,1,1,1,2,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9643",19608,2,NA,99,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9644",19609,2,NA,2,8,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9645",19610,4,99,1,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9646",19611,4,1,6,5,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9647",19612,4,1,99,6,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9648",19613,2,NA,4,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9649",19614,2,NA,1,5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9650",19615,2,NA,4,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9651",19616,4,99,99,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9652",19617,2,NA,99,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9653",19618,2,NA,5,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9654",19619,2,NA,2,6,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9655",19620,2,NA,1,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9656",19621,2,NA,99,9,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9657",19622,1,NA,1,7,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9658",19623,2,NA,4,4,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9659",19624,1,NA,1,6,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9660",19625,2,NA,77,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9661",19626,3,NA,99,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9662",19627,4,5,99,5,2,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9663",19628,2,NA,6,5,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9664",19629,2,NA,3,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9665",19630,4,6,5,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9666",19631,1,NA,1,7,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9667",19632,4,4,3,4,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9668",19633,2,NA,3,9,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9669",19634,4,5,3,8,1,2,1,1,1,9,2,NA,NA,1,2,2,"HOQ_B","2001-2002",2001,2002
"9670",19635,4,99,99,5,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9671",19636,2,NA,2,6,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9672",19637,4,5,99,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9673",19638,3,NA,99,777,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9674",19639,2,NA,4,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9675",19640,2,NA,6,9,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9676",19641,2,NA,3,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9677",19642,2,NA,3,6,3,1,1,2,1,2,2,NA,NA,1,2,2,"HOQ_B","2001-2002",2001,2002
"9678",19643,2,NA,2,8,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9679",19644,2,NA,2,6,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9680",19645,1,NA,1,7,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9681",19646,2,NA,3,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9682",19647,4,1,4,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9683",19648,4,3,99,4,1,1,1,2,1,2,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9684",19649,2,NA,3,7,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9685",19650,1,NA,2,5,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9686",19651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9687",19652,1,NA,99,4,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9688",19653,2,NA,4,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9689",19654,2,NA,2,10,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9690",19655,2,NA,6,5,2,3,1,2,1,2,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9691",19656,2,NA,3,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9692",19657,1,NA,2,6,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9693",19658,3,NA,3,4,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9694",19659,4,3,99,4,2,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9695",19660,4,5,99,4,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9696",19661,2,NA,99,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9697",19662,2,NA,99,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9698",19663,5,NA,6,5,1,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9699",19664,2,NA,4,5,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9700",19665,2,NA,5,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9701",19666,2,NA,99,9,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9702",19667,2,NA,5,5,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9703",19668,4,5,3,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9704",19669,2,NA,99,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9705",19670,1,NA,3,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9706",19671,2,NA,6,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9707",19672,2,NA,3,8,5,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9708",19673,3,NA,6,7,4,1,1,2,1,1,1,2,NA,1,2,2,"HOQ_B","2001-2002",2001,2002
"9709",19674,2,NA,2,7,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9710",19675,4,6,2,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9711",19676,2,NA,1,6,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9712",19677,2,NA,3,7,4,1,1,2,2,NA,2,NA,NA,1,2,1,"HOQ_B","2001-2002",2001,2002
"9713",19678,4,1,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9714",19679,4,7,1,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9715",19680,2,NA,2,7,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9716",19681,2,NA,4,8,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9717",19682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9718",19683,2,NA,3,6,3,1,1,2,1,2,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9719",19684,2,NA,2,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9720",19685,2,NA,1,10,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9721",19686,2,NA,99,4,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9722",19687,2,NA,3,6,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9723",19688,1,NA,3,5,5,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9724",19689,1,NA,99,5,3,1,1,2,1,9,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9725",19690,2,NA,2,8,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9726",19691,2,NA,1,8,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9727",19692,4,6,99,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9728",19693,3,NA,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9729",19694,3,NA,99,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9730",19695,2,NA,3,8,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9731",19696,2,NA,4,4,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9732",19697,1,NA,1,8,3,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9733",19698,3,NA,6,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9734",19699,2,NA,1,9,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9735",19700,2,NA,3,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9736",19701,2,NA,4,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9737",19702,2,NA,3,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9738",19703,2,NA,1,6,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9739",19704,3,NA,6,6,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9740",19705,1,NA,1,6,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9741",19706,2,NA,99,6,1,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"9742",19707,4,5,99,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9743",19708,2,NA,6,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9744",19709,2,NA,1,9,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9745",19710,2,NA,4,4,2,1,2,2,1,2,2,NA,NA,1,2,2,"HOQ_B","2001-2002",2001,2002
"9746",19711,1,NA,2,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9747",19712,2,NA,3,6,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9748",19713,4,5,1,4,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9749",19714,2,NA,4,6,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9750",19715,1,NA,99,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9751",19716,2,NA,3,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9752",19717,2,NA,99,6,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"9753",19718,2,NA,1,6,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
