"","SEQN","HOQ040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","file_name","cycle","begin_year","end_year"
"8761",50235,99,4,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"8762",50236,6,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8763",50237,6,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8764",50238,1,3,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"8765",50239,99,3,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8766",50240,4,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8767",50241,3,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8768",50242,4,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"8769",50243,6,8,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8770",50244,99,3,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8771",50245,99,7,2,1,2,2,"HOQ_E","2007-2008",2007,2008
"8772",50246,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8773",50247,1,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"8774",50248,99,4,1,2,9,2,"HOQ_E","2007-2008",2007,2008
"8775",50249,4,5,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"8776",50250,6,6,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8777",50251,6,11,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8778",50252,6,5,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"8779",50253,4,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8780",50254,5,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8781",50255,3,6,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"8782",50256,1,5,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"8783",50257,3,6,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"8784",50258,3,7,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"8785",50259,3,7,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"8786",50260,3,5,2,3,1,2,"HOQ_E","2007-2008",2007,2008
"8787",50261,4,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"8788",50262,99,5,3,2,9,2,"HOQ_E","2007-2008",2007,2008
"8789",50263,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8790",50264,2,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"8791",50265,5,3,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"8792",50266,1,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8793",50267,3,9,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8794",50268,1,8,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"8795",50269,1,4,1,2,2,2,"HOQ_E","2007-2008",2007,2008
"8796",50270,2,4,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"8797",50271,2,6,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"8798",50272,1,7,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"8799",50273,99,4,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"8800",50274,4,5,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"8801",50275,3,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8802",50276,4,8,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"8803",50277,3,12,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8804",50278,3,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8805",50279,99,5,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"8806",50280,6,9,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"8807",50281,1,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8808",50282,4,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8809",50283,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8810",50284,99,4,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"8811",50285,4,7,2,1,2,2,"HOQ_E","2007-2008",2007,2008
"8812",50286,4,8,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"8813",50287,3,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8814",50288,2,6,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"8815",50289,6,8,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"8816",50290,4,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8817",50291,4,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"8818",50292,6,13,2,2,2,1,"HOQ_E","2007-2008",2007,2008
"8819",50293,5,7,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"8820",50294,2,5,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"8821",50295,5,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8822",50296,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"8823",50297,99,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8824",50298,2,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8825",50299,99,3,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"8826",50300,1,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"8827",50301,99,4,1,2,9,2,"HOQ_E","2007-2008",2007,2008
"8828",50302,99,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8829",50303,1,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8830",50304,1,7,4,2,1,1,"HOQ_E","2007-2008",2007,2008
"8831",50305,99,7,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8832",50306,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8833",50307,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8834",50308,2,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"8835",50309,99,4,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8836",50310,3,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8837",50311,1,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8838",50312,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8839",50313,3,9,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8840",50314,3,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"8841",50315,1,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"8842",50316,2,8,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8843",50317,99,3,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8844",50318,3,5,5,2,2,2,"HOQ_E","2007-2008",2007,2008
"8845",50319,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8846",50320,1,8,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"8847",50321,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8848",50322,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8849",50323,6,6,5,3,1,2,"HOQ_E","2007-2008",2007,2008
"8850",50324,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8851",50325,1,10,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"8852",50326,99,3,1,2,9,2,"HOQ_E","2007-2008",2007,2008
"8853",50327,99,6,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8854",50328,6,7,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8855",50329,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8856",50330,2,6,5,2,1,1,"HOQ_E","2007-2008",2007,2008
"8857",50331,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8858",50332,4,4,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"8859",50333,99,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8860",50334,3,7,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"8861",50335,1,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"8862",50336,1,5,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"8863",50337,99,2,3,2,9,2,"HOQ_E","2007-2008",2007,2008
"8864",50338,6,10,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8865",50339,3,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8866",50340,5,4,4,2,9,2,"HOQ_E","2007-2008",2007,2008
"8867",50341,1,4,4,1,2,1,"HOQ_E","2007-2008",2007,2008
"8868",50342,3,3,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8869",50343,3,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8870",50344,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8871",50345,6,10,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8872",50346,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8873",50347,6,4,3,3,1,2,"HOQ_E","2007-2008",2007,2008
"8874",50348,2,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8875",50349,99,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8876",50350,1,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8877",50351,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8878",50352,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8879",50353,99,8,1,2,2,2,"HOQ_E","2007-2008",2007,2008
"8880",50354,3,4,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"8881",50355,4,4,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"8882",50356,99,1,1,3,1,2,"HOQ_E","2007-2008",2007,2008
"8883",50357,5,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8884",50358,3,5,2,1,2,2,"HOQ_E","2007-2008",2007,2008
"8885",50359,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8886",50360,3,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8887",50361,6,6,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"8888",50362,1,11,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"8889",50363,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8890",50364,3,5,3,3,1,2,"HOQ_E","2007-2008",2007,2008
"8891",50365,5,5,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"8892",50366,1,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8893",50367,1,6,2,1,2,2,"HOQ_E","2007-2008",2007,2008
"8894",50368,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8895",50369,2,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8896",50370,4,4,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"8897",50371,3,7,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"8898",50372,4,5,2,1,2,1,"HOQ_E","2007-2008",2007,2008
"8899",50373,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"8900",50374,6,7,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"8901",50375,99,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8902",50376,1,9,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8903",50377,4,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8904",50378,3,7,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"8905",50379,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8906",50380,5,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8907",50381,99,3,2,2,9,2,"HOQ_E","2007-2008",2007,2008
"8908",50382,1,8,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"8909",50383,2,4,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8910",50384,3,8,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"8911",50385,3,7,3,1,2,2,"HOQ_E","2007-2008",2007,2008
"8912",50386,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8913",50387,3,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8914",50388,6,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8915",50389,5,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8916",50390,3,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8917",50391,6,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8918",50392,6,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8919",50393,3,7,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"8920",50394,3,8,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"8921",50395,1,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8922",50396,1,5,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"8923",50397,3,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8924",50398,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8925",50399,4,3,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8926",50400,1,7,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"8927",50401,2,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"8928",50402,3,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"8929",50403,6,10,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"8930",50404,1,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8931",50405,6,5,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"8932",50406,3,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8933",50407,3,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8934",50408,4,10,4,1,2,1,"HOQ_E","2007-2008",2007,2008
"8935",50409,2,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8936",50410,4,7,2,1,2,2,"HOQ_E","2007-2008",2007,2008
"8937",50411,3,9,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"8938",50412,6,5,5,1,3,2,"HOQ_E","2007-2008",2007,2008
"8939",50413,99,9,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8940",50414,3,6,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"8941",50415,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8942",50416,6,7,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8943",50417,1,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8944",50418,99,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8945",50419,99,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8946",50420,3,7,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"8947",50421,1,8,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"8948",50422,1,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8949",50423,3,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8950",50424,6,4,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8951",50425,3,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8952",50426,99,2,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"8953",50427,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8954",50428,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8955",50429,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8956",50430,1,10,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"8957",50431,3,3,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8958",50432,4,5,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"8959",50433,6,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8960",50434,2,7,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"8961",50435,2,5,1,2,9,2,"HOQ_E","2007-2008",2007,2008
"8962",50436,1,4,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"8963",50437,1,6,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"8964",50438,3,7,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"8965",50439,1,5,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"8966",50440,3,3,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8967",50441,3,11,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8968",50442,1,10,2,1,2,1,"HOQ_E","2007-2008",2007,2008
"8969",50443,1,8,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"8970",50444,6,7,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"8971",50445,3,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8972",50446,6,3,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"8973",50447,6,5,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"8974",50448,99,6,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8975",50449,1,7,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"8976",50450,3,7,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"8977",50451,6,6,2,3,1,2,"HOQ_E","2007-2008",2007,2008
"8978",50452,99,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"8979",50453,3,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8980",50454,99,3,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"8981",50455,1,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"8982",50456,5,7,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"8983",50457,99,4,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"8984",50458,3,7,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"8985",50459,99,7,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"8986",50460,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8987",50461,2,5,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"8988",50462,6,9,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"8989",50463,1,7,3,1,2,2,"HOQ_E","2007-2008",2007,2008
"8990",50464,1,9,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"8991",50465,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8992",50466,3,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"8993",50467,99,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8994",50468,99,6,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"8995",50469,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"8996",50470,3,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"8997",50471,1,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"8998",50472,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"8999",50473,1,10,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"9000",50474,3,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"9001",50475,4,5,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"9002",50476,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"9003",50477,4,6,3,1,2,2,"HOQ_E","2007-2008",2007,2008
"9004",50478,3,12,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"9005",50479,1,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"9006",50480,2,2,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"9007",50481,99,4,4,2,9,1,"HOQ_E","2007-2008",2007,2008
"9008",50482,4,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9009",50483,1,8,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"9010",50484,2,4,2,1,2,2,"HOQ_E","2007-2008",2007,2008
"9011",50485,99,5,2,3,9,2,"HOQ_E","2007-2008",2007,2008
"9012",50486,5,3,3,2,2,2,"HOQ_E","2007-2008",2007,2008
"9013",50487,3,11,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9014",50488,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"9015",50489,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9016",50490,2,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"9017",50491,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"9018",50492,99,6,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"9019",50493,6,3,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"9020",50494,4,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"9021",50495,2,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"9022",50496,1,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"9023",50497,3,4,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"9024",50498,1,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9025",50499,6,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9026",50500,4,7,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"9027",50501,1,5,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"9028",50502,6,8,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"9029",50503,1,8,3,1,2,1,"HOQ_E","2007-2008",2007,2008
"9030",50504,99,10,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"9031",50505,3,6,3,1,2,2,"HOQ_E","2007-2008",2007,2008
"9032",50506,1,4,2,3,2,1,"HOQ_E","2007-2008",2007,2008
"9033",50507,5,3,5,2,1,1,"HOQ_E","2007-2008",2007,2008
"9034",50508,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9035",50509,6,5,5,2,1,1,"HOQ_E","2007-2008",2007,2008
"9036",50510,4,4,4,2,1,1,"HOQ_E","2007-2008",2007,2008
"9037",50511,6,8,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"9038",50512,1,6,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"9039",50513,3,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"9040",50514,2,6,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"9041",50515,1,10,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"9042",50516,5,4,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"9043",50517,1,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"9044",50518,2,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"9045",50519,1,8,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"9046",50520,4,5,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"9047",50521,1,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"9048",50522,1,10,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"9049",50523,1,6,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"9050",50524,2,9,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"9051",50525,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9052",50526,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9053",50527,4,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9054",50528,99,2,2,2,2,2,"HOQ_E","2007-2008",2007,2008
"9055",50529,6,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9056",50530,4,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9057",50531,5,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9058",50532,1,7,3,1,2,2,"HOQ_E","2007-2008",2007,2008
"9059",50533,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"9060",50534,99,3,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"9061",50535,1,3,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"9062",50536,2,8,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"9063",50537,2,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"9064",50538,99,4,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"9065",50539,99,9,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"9066",50540,2,11,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"9067",50541,1,5,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"9068",50542,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9069",50543,1,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"9070",50544,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"9071",50545,2,9,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"9072",50546,2,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"9073",50547,4,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"9074",50548,4,5,5,2,1,1,"HOQ_E","2007-2008",2007,2008
"9075",50549,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9076",50550,1,8,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"9077",50551,3,5,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"9078",50552,2,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"9079",50553,3,3,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"9080",50554,1,9,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"9081",50555,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"9082",50556,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"9083",50557,2,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"9084",50558,99,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9085",50559,1,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"9086",50560,99,6,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"9087",50561,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9088",50562,1,9,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"9089",50563,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"9090",50564,1,8,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"9091",50565,6,7,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"9092",50566,1,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"9093",50567,1,4,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"9094",50568,5,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9095",50569,2,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"9096",50570,1,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9097",50571,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9098",50572,6,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9099",50573,4,6,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"9100",50574,5,4,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"9101",50575,2,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"9102",50576,99,3,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"9103",50577,1,9,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"9104",50578,6,4,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"9105",50579,2,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"9106",50580,1,6,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"9107",50581,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"9108",50582,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"9109",50583,6,11,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9110",50584,2,4,3,1,2,1,"HOQ_E","2007-2008",2007,2008
"9111",50585,4,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"9112",50586,1,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"9113",50587,4,5,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"9114",50588,4,5,3,3,1,2,"HOQ_E","2007-2008",2007,2008
"9115",50589,99,5,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"9116",50590,2,5,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"9117",50591,3,13,1,1,1,2,"HOQ_E","2007-2008",2007,2008
