"","SEQN","HOQ040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","file_name","cycle","begin_year","end_year"
"9524",61147,99,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9525",61148,3,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9526",61149,1,11,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"9527",61150,1,5,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"9528",61151,99,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"9529",61152,NA,NA,NA,NA,NA,NA,"HOQ_F","2009-2010",2009,2010
"9530",61153,5,5,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"9531",61154,6,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9532",61155,1,4,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9533",61156,1,5,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9534",61157,4,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9535",61158,6,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9536",61159,6,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9537",61160,99,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9538",61161,1,7,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"9539",61162,99,4,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9540",61163,2,7,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"9541",61164,2,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9542",61165,99,3,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9543",61166,3,6,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"9544",61167,1,3,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9545",61168,99,7,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9546",61169,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9547",61170,6,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9548",61171,6,13,4,3,1,2,"HOQ_F","2009-2010",2009,2010
"9549",61172,2,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9550",61173,6,10,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9551",61174,99,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9552",61175,1,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9553",61176,99,9,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"9554",61177,99,6,3,2,9,2,"HOQ_F","2009-2010",2009,2010
"9555",61178,2,4,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"9556",61179,4,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9557",61180,6,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9558",61181,3,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9559",61182,99,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9560",61183,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9561",61184,99,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9562",61185,2,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9563",61186,1,10,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9564",61187,99,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9565",61188,4,8,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9566",61189,1,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9567",61190,1,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9568",61191,99,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9569",61192,6,9,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9570",61193,5,4,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"9571",61194,6,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9572",61195,2,3,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9573",61196,4,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9574",61197,1,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9575",61198,5,4,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"9576",61199,99,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9577",61200,2,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9578",61201,99,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9579",61202,3,7,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"9580",61203,NA,NA,NA,NA,NA,NA,"HOQ_F","2009-2010",2009,2010
"9581",61204,6,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9582",61205,99,9,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"9583",61206,4,6,2,1,2,1,"HOQ_F","2009-2010",2009,2010
"9584",61207,2,4,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"9585",61208,4,4,3,1,2,1,"HOQ_F","2009-2010",2009,2010
"9586",61209,1,11,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"9587",61210,5,4,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"9588",61211,6,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9589",61212,6,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9590",61213,4,8,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"9591",61214,2,5,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"9592",61215,2,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9593",61216,3,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9594",61217,6,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9595",61218,99,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9596",61219,3,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9597",61220,1,6,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"9598",61221,6,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9599",61222,2,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9600",61223,99,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9601",61224,2,9,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9602",61225,3,8,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9603",61226,3,6,3,2,2,1,"HOQ_F","2009-2010",2009,2010
"9604",61227,3,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9605",61228,1,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9606",61229,1,13,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9607",61230,5,9,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9608",61231,6,8,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9609",61232,99,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9610",61233,99,9,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"9611",61234,3,9,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"9612",61235,1,6,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"9613",61236,99,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9614",61237,99,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9615",61238,6,13,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9616",61239,3,4,5,3,1,1,"HOQ_F","2009-2010",2009,2010
"9617",61240,99,6,2,2,9,2,"HOQ_F","2009-2010",2009,2010
"9618",61241,3,5,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"9619",61242,3,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"9620",61243,99,5,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"9621",61244,3,5,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9622",61245,2,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9623",61246,99,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9624",61247,3,7,2,1,1,1,"HOQ_F","2009-2010",2009,2010
"9625",61248,1,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9626",61249,99,9,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"9627",61250,99,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9628",61251,6,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9629",61252,6,7,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9630",61253,3,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9631",61254,99,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9632",61255,6,9,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"9633",61256,99,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9634",61257,6,9,5,1,3,1,"HOQ_F","2009-2010",2009,2010
"9635",61258,1,9,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9636",61259,5,9,1,3,1,2,"HOQ_F","2009-2010",2009,2010
"9637",61260,99,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9638",61261,1,6,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9639",61262,99,5,2,2,3,2,"HOQ_F","2009-2010",2009,2010
"9640",61263,99,3,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"9641",61264,1,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9642",61265,5,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9643",61266,2,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9644",61267,1,6,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"9645",61268,99,2,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9646",61269,3,6,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"9647",61270,1,8,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"9648",61271,1,9,4,1,3,2,"HOQ_F","2009-2010",2009,2010
"9649",61272,3,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9650",61273,3,5,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9651",61274,6,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9652",61275,99,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9653",61276,2,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9654",61277,4,7,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9655",61278,6,8,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9656",61279,1,8,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9657",61280,4,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9658",61281,1,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9659",61282,1,5,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9660",61283,99,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9661",61284,3,4,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"9662",61285,1,8,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"9663",61286,2,4,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9664",61287,1,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9665",61288,1,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9666",61289,1,10,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9667",61290,1,13,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9668",61291,3,9,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"9669",61292,99,4,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9670",61293,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9671",61294,1,4,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"9672",61295,1,6,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"9673",61296,2,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9674",61297,1,7,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9675",61298,5,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9676",61299,3,4,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"9677",61300,4,7,3,3,1,2,"HOQ_F","2009-2010",2009,2010
"9678",61301,3,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9679",61302,1,6,2,2,2,9,"HOQ_F","2009-2010",2009,2010
"9680",61303,3,6,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"9681",61304,1,7,2,3,1,2,"HOQ_F","2009-2010",2009,2010
"9682",61305,99,3,4,2,1,1,"HOQ_F","2009-2010",2009,2010
"9683",61306,99,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9684",61307,6,2,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9685",61308,4,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9686",61309,2,5,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9687",61310,1,7,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"9688",61311,6,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9689",61312,6,8,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"9690",61313,99,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9691",61314,99,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9692",61315,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9693",61316,2,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"9694",61317,5,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9695",61318,99,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"9696",61319,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9697",61320,6,5,2,1,1,1,"HOQ_F","2009-2010",2009,2010
"9698",61321,99,6,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9699",61322,3,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9700",61323,3,4,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9701",61324,99,6,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9702",61325,99,4,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"9703",61326,6,6,2,3,1,2,"HOQ_F","2009-2010",2009,2010
"9704",61327,3,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9705",61328,3,6,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"9706",61329,6,10,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"9707",61330,6,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9708",61331,1,3,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"9709",61332,3,5,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"9710",61333,99,9,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9711",61334,99,4,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"9712",61335,1,10,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"9713",61336,3,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9714",61337,6,5,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"9715",61338,4,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9716",61339,1,9,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"9717",61340,3,5,4,3,1,2,"HOQ_F","2009-2010",2009,2010
"9718",61341,1,7,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9719",61342,1,5,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9720",61343,99,4,4,2,2,1,"HOQ_F","2009-2010",2009,2010
"9721",61344,3,4,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"9722",61345,2,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9723",61346,1,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9724",61347,2,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9725",61348,3,4,5,2,1,1,"HOQ_F","2009-2010",2009,2010
"9726",61349,3,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9727",61350,1,3,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9728",61351,1,6,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"9729",61352,99,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"9730",61353,99,6,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9731",61354,3,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9732",61355,3,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9733",61356,3,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9734",61357,2,11,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9735",61358,5,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9736",61359,6,13,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9737",61360,99,12,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9738",61361,1,7,4,1,2,2,"HOQ_F","2009-2010",2009,2010
"9739",61362,3,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9740",61363,1,7,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9741",61364,1,8,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9742",61365,99,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9743",61366,2,5,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"9744",61367,3,4,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9745",61368,4,8,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"9746",61369,1,10,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9747",61370,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9748",61371,99,6,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9749",61372,6,2,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"9750",61373,1,5,2,1,1,1,"HOQ_F","2009-2010",2009,2010
"9751",61374,99,4,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"9752",61375,1,7,3,1,2,1,"HOQ_F","2009-2010",2009,2010
"9753",61376,1,8,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"9754",61377,99,7,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9755",61378,6,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9756",61379,3,4,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"9757",61380,6,4,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9758",61381,6,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9759",61382,3,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9760",61383,4,6,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"9761",61384,6,7,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"9762",61385,NA,NA,NA,NA,NA,NA,"HOQ_F","2009-2010",2009,2010
"9763",61386,6,9,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"9764",61387,1,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9765",61388,6,11,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"9766",61389,5,6,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"9767",61390,4,10,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9768",61391,6,6,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"9769",61392,2,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9770",61393,6,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9771",61394,5,4,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9772",61395,3,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9773",61396,3,7,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"9774",61397,6,9,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"9775",61398,99,5,3,2,2,2,"HOQ_F","2009-2010",2009,2010
"9776",61399,1,9,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9777",61400,6,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9778",61401,1,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9779",61402,99,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9780",61403,2,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9781",61404,5,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9782",61405,99,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9783",61406,1,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9784",61407,99,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9785",61408,5,5,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9786",61409,2,7,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9787",61410,1,6,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9788",61411,3,8,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"9789",61412,1,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9790",61413,6,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9791",61414,3,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9792",61415,6,8,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9793",61416,3,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9794",61417,5,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9795",61418,2,5,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"9796",61419,1,6,2,3,1,2,"HOQ_F","2009-2010",2009,2010
"9797",61420,6,7,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"9798",61421,1,9,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9799",61422,2,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9800",61423,NA,NA,NA,NA,NA,NA,"HOQ_F","2009-2010",2009,2010
"9801",61424,1,9,1,1,1,1,"HOQ_F","2009-2010",2009,2010
"9802",61425,6,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9803",61426,3,5,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9804",61427,3,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9805",61428,1,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9806",61429,2,5,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"9807",61430,99,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9808",61431,4,6,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9809",61432,3,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9810",61433,99,8,1,2,2,2,"HOQ_F","2009-2010",2009,2010
"9811",61434,1,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9812",61435,6,3,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9813",61436,1,6,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"9814",61437,1,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9815",61438,2,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9816",61439,5,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9817",61440,6,6,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"9818",61441,6,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9819",61442,6,7,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"9820",61443,2,4,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9821",61444,2,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9822",61445,3,11,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9823",61446,99,3,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"9824",61447,6,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9825",61448,99,6,99,1,1,2,"HOQ_F","2009-2010",2009,2010
"9826",61449,3,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9827",61450,99,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9828",61451,2,7,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"9829",61452,99,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9830",61453,99,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"9831",61454,4,5,3,1,2,1,"HOQ_F","2009-2010",2009,2010
"9832",61455,99,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"9833",61456,NA,NA,NA,NA,NA,NA,"HOQ_F","2009-2010",2009,2010
"9834",61457,2,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9835",61458,6,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9836",61459,6,2,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9837",61460,4,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9838",61461,1,11,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"9839",61462,99,7,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9840",61463,99,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9841",61464,1,8,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9842",61465,99,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9843",61466,3,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9844",61467,5,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9845",61468,1,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9846",61469,4,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9847",61470,99,3,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"9848",61471,5,4,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"9849",61472,5,6,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"9850",61473,1,7,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"9851",61474,99,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9852",61475,6,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9853",61476,5,9,2,3,1,2,"HOQ_F","2009-2010",2009,2010
"9854",61477,1,5,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9855",61478,6,8,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"9856",61479,5,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9857",61480,99,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"9858",61481,2,8,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"9859",61482,3,5,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"9860",61483,6,4,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"9861",61484,99,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"9862",61485,99,4,1,2,9,2,"HOQ_F","2009-2010",2009,2010
"9863",61486,1,5,2,1,1,1,"HOQ_F","2009-2010",2009,2010
"9864",61487,3,6,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"9865",61488,1,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9866",61489,3,8,1,3,1,2,"HOQ_F","2009-2010",2009,2010
"9867",61490,5,8,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"9868",61491,1,5,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"9869",61492,1,13,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"9870",61493,6,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9871",61494,1,9,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"9872",61495,99,5,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"9873",61496,1,11,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"9874",61497,2,6,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"9875",61498,4,7,1,2,2,1,"HOQ_F","2009-2010",2009,2010
"9876",61499,1,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"9877",61500,NA,NA,NA,NA,NA,NA,"HOQ_F","2009-2010",2009,2010
"9878",61501,99,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"9879",61502,4,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
